Lever Lying Leg Curl (on reverse hyper-extension machine, plate loaded), 1390000
Lever Seated Leg Curl (plate loaded), 988000
Lever Single Leg Seated Leg Curl (plate loaded), 961000
Lever Straight Leg Deadlift (plate loaded), 643000
Lever Straight-back Straight-leg Deadlift (plate loaded), 548000
Lever Bent-over Leg Curl, 3600000
Lever Alternating Bent-over Leg Curl, 2860000
Lever Kneeling Leg Curl, 781000
Lever Lying Leg Curl, 1410000
Lever Alternating Lying Leg Curl, 3310000
Lever Seated Leg Curl, 850000
Lever Single Leg Seated Leg Curl, 1590000
Lever Standing Leg Curl, 2180000
Lever Alternating Standing Leg Curl, 3820000
Lever Standing Leg Curl (on leg extension), 2170000
Lever Standing Leg Curl (on multi-hip machine), 3620000
Lever Straight-leg Lying Hip Extension, 1580000
Smith Good-morning, 306000000
Smith Straight Leg Deadlift, 1440000
Smith Straight-back Straight-leg Deadlift, 2200000
Weighted Glute-Ham Raise, 117000
Weighted Inverse Leg Curl, 1180000
Weighted Hyperextension, 356000
Weighted Back Raise (on hyperextension apparatus), 1280000
Weighted 45° Hyperextension, 286000
Weighted 45° Back Raise (on hyperextension apparatus), 136000
Band-assisted Inverse Leg Curl, 2160000
Glute-Ham Raise (hands behind neck), 740000
Glute-Ham Raise (hands behind hips), 669000
Hanging Hamstring Bridge, 1600000
Single Leg Hanging Hamstring Bridge, 1340000
Hanging Hamstring Bridge Curl, 865000
Single Leg Hanging Hamstring Bridge Curl, 1500000
Hanging Leg Curl, 6570000
Hanging Straight Hip Leg Curl, 8850000
Inverse Leg Curl, 1600000
Leg Curl (on power wheel), 8900000
Leg Curl (on ball), 13000000
Single Leg Curl (on stability ball, leg flexed), 18500000
Single Leg 45° Hyperextension, 902000
Straight Hip Leg Curl (on stability ball), 3910000
Single Leg Straight Hip Leg Curl (on stability ball, leg extended), 10400000
Self-assisted Inverse Leg Curl, 1150000
Self-assisted Inverse Leg Curl (on floor), 1380000
Suspended Leg Curl, 4410000
Suspended Single Leg Curl (leg extended), 56200000
Suspended Single Leg Curl (leg flexed), 24400000
Suspended Hamstring Runner, 4940000
Suspended Hanging Leg Curl, 2650000
Suspended Hanging Straight Hip Leg Curl, 13300000
Suspended Hyperextension, 1050000
Suspended Straight Hip Leg Curl, 16100000
Suspended Single Leg Straight Hip Leg Curl (on bench), 7120000
Lever Seated Hamstring Stretch, 848000
Lever Lying Hamstring Stretch, 761000
Lying Hamstring Stretch, 1440000
PNF Lying Hamstring Stretch, 36100
Lying Hamstring Stretch (towel), 1100000
Lying Vertical Hamstring Stretch, 1280000
Seated Hamstring Stretch, 1060000
PNF Seated Hamstring Stretch, 67800
Seated Single Leg Hamstring Stretch, 577000
Seated Hamstring Stretch (Chair), 680000
Seated Single Leg Hamstring Stretch (Chair), 709000
Seated Single Leg Hamstring Stretch (Bench), 1230000
Standing Hamstring Stretch, 3790000
Standing Cross Leg Hamstring Stretch, 1890000
Standing Single Leg Hamstring Stretch, 2240000
Standing Single Leg Hamstring Stretch (Bench), 1180000
Lever Seated Hamstring Stretch, 848000
Lever Lying Hamstring Stretch, 761000
Soldier Kick, 62800000
Soldier Kick (intermittent), 2240000
Cable Hip Adduction, 488000
Cable Lying Hip Adduction, 611000
Lever Seated Hip Adduction (plate loaded), 1590000
Lever Lying Hip Adduction, 1310000
Lever Seated Hip Adduction, 804000
Lever Standing Hip Adduction, 1460000
Weighted Lying Hip Adduction, 576000
Angled Side Bridge, 95000000
Bent Knee Side Bridge, 11100000
Side Bridge, 1790000000
Suspended Side Bend, 24500000
Suspended Side Bridge, 115000000
Kneeling Groin Stretch, 609000
Kneeling Side Lunge Stretch, 783000
Lever Groin Stretch, 2030000
Lying Groin Stretch, 1830000
PNF Bent Leg Groin Stretch, 428000
Lying Groin Stretch (towel), 2090000
Lying Wall Groin Stretch, 5380000
PNF Straight Leg Groin Stretch, 83900
Seated Groin Stretch, 775000
Seated Groin Stretch (on apparatus), 1340000
Seated Groin Stretch (chair or bench), 4360000
Lever Seated Groin Stretch, 634000
Side Lunge Stretch, 5370000
Squatting Groin Stretch, 597000
Standing Groin Stretch, 6220000
Bent-over Adductor Magnus Stretch, 344000
Kneeling Adductor Magnus Stretch, 208000
Lying Adductor Magnus Stretch, 332000
Seated Single Leg Adductor Magnus Stretch, 711000
Seated Adductor Magnus Stretch, 353000
Seated Adductor Magnus Stretch (chair or bench), 330000
Safety Barbell Standing Leg Calf Raise, 2240000
Barbell Standing Leg Calf Raise, 1940000
Cable Standing Calf Raise, 2190000
Cable Single Leg Calf Raise, 2130000
Cable One Arm Single Leg Calf Raise, 2390000
Dumbbell Standing Calf Raise, 1090000
Dumbbell Single Leg Calf Raise, 1010000
Lever 45° Calf Press (plate loaded), 27900000
Lever 45° Calf Raise (plate loaded), 2470000
Lever Calf Extension (plate loaded), 6490000
Lever Donkey Calf Raise (plate loaded), 811000
Lever Seated Calf Press (plate loaded), 2800000
Lever Standing Calf Raise (plate loaded), 1510000
Lever Calf Raise (on v-squat machine, plate loaded), 792000
Lever 45° Calf Raise, 2400000
Lever Calf Extension, 2520000
Lever Calf Extension (bilateral), 1080000
Lever Alternating Calf Extension, 5200000
Lever Donkey Calf Raise, 738000
Lever Seated Calf Press, 917000
Lever Standing Calf Raise, 1230000
Lever Standing Calf Raise (belt loaded), 3310000
Lever Forward Angled Calf Raise, 3130000
Sled 45° Calf Press, 1520000
Sled 45° Alternating Calf Press, 3150000
Sled Single Leg 45° Calf Press, 1620000
Sled 45° Calf Raise, 1090000
Sled 45° Calf Raise (plate loaded), 465000
Sled Donkey Calf Raise, 609000
Sled Hack Calf Press, 1470000
Sled Lying Calf Press, 1350000
Sled Lying Calf Press (plate loaded), 3240000
Sled Seated Calf Press, 913000
Sled Seated Calf Press (on lying leg press), 1080000
Sled Standing Calf Raise, 2220000
Sled Forward Angled Calf Raise, 1190000
Sled Vertical Calf Press, 1310000
Smith Donkey Calf Raise, 2100000
Smith Standing Leg Calf Raise, 2260000
Weighted Donkey Calf Raise, 1890000
Weighted Single Leg Calf Raise, 2330000
Standing Calf Raise, 14600000
Single Leg Calf Raise, 6520000
Single Leg Forward Angled Calf Raise, 2180000
Self-assisted Leg Calf Raise, 7390000
Self-assisted Single Leg Calf Raise (with opposite leg), 1630000
Suspended Forward Angled Single Leg Calf Raise, 3850000
Floor Board Straight Leg Calf Stretch, 2790000
Lunging Straight Leg Calf Stretch, 90300
Pike Straight Leg Calf Stretch, 2590000
Single Leg Pike Straight Leg Calf Stretch, 2650000
Step Straight Leg Calf Stretch, 6780000
Towel Straight Leg Calf Stretch, 2370000
Wall Straight Leg Calf Stretch, 3870000
Safety Barbell Standing Leg Calf Raise, 2240000
Barbell Standing Leg Calf Raise, 1980000
Cable Standing Calf Raise, 2190000
Cable Single Leg Calf Raise, 2130000
Cable One Arm Single Leg Calf Raise, 2310000
Dumbbell Standing Calf Raise, 1090000
Dumbbell Single Leg Calf Raise, 1010000
Lever 45° Calf Press (plate loaded), 27900000
Lever 45° Calf Raise (plate loaded), 2340000
Lever Calf Extension (plate loaded), 6940000
Lever Donkey Calf Raise (plate loaded), 811000
Lever Seated Calf Press (plate loaded), 2800000
Lever Standing Calf Raise (plate loaded), 1340000
Lever Calf Raise (on v-squat machine, plate loaded), 792000
Lever 45° Calf Raise, 2400000
Lever Calf Extension, 2520000
Lever Calf Extension (bilateral), 1710000
Lever Alternating Calf Extension, 5200000
Lever Donkey Calf Raise, 738000
Lever Seated Calf Press, 917000
Lever Standing Calf Raise, 1230000
Lever Standing Calf Raise (belt loaded), 3530000
Lever Forward Angled Calf Raise, 3130000
Sled 45° Calf Press, 1520000
Sled 45° Alternating Calf Press, 3150000
Sled Single Leg 45° Calf Press, 1310000
Sled 45° Calf Raise, 1090000
Sled 45° Calf Raise (plate loaded), 465000
Sled Donkey Calf Raise, 609000
Sled Hack Calf Press, 1470000
Sled Lying Calf Press, 1180000
Sled Lying Calf Press (plate loaded), 3230000
Sled Seated Calf Press, 913000
Sled Seated Calf Press (on lying leg press), 1080000
Sled Standing Calf Raise, 2220000
Sled Forward Angled Calf Raise, 1190000
Sled Vertical Calf Press, 1310000
Smith Donkey Calf Raise, 2100000
Smith Standing Leg Calf Raise, 2260000
Weighted Donkey Calf Raise, 1890000
Weighted Single Leg Calf Raise, 2330000
Standing Calf Raise, 14600000
Single Leg Calf Raise, 6520000
Single Leg Forward Angled Calf Raise, 2180000
Self-assisted Leg Calf Raise, 7390000
Self-assisted Single Leg Calf Raise (with opposite leg), 1630000
Suspended Forward Angled Single Leg Calf Raise, 3850000
Floor Board Straight Leg Calf Stretch, 2790000
Lunging Straight Leg Calf Stretch, 90300
Pike Straight Leg Calf Stretch, 2590000
Single Leg Pike Straight Leg Calf Stretch, 2560000
Step Straight Leg Calf Stretch, 6780000
Towel Straight Leg Calf Stretch, 2830000
Wall Straight Leg Calf Stretch, 3520000
Safety Bar Seated Calf Raise, 3930000
Lever Seated Calf Raise (plate loaded), 1330000
Lever Bent Knee Calf Extension, 4210000
Lever Alternating Bent-knee Seated Calf Extension, 6390000
Lever Seated Calf Raise, 693000
Lever Seated Calf Extension, 939000
Smith Seated Calf Raise, 1100000
Floor Board Bent Knee Calf Stretch, 314000000
Lunging Bent Knee Calf Stretch, 5240000
Pike Bent Leg Calf Stretch, 3170000
Single Leg Pike Bent Leg Calf Stretch, 3420000
Kneeling Calf Stretch, 1370000
Seated Bent Leg Calf Stretch, 1450000
Step Bent Knee Calf Stretch, 25900000
Towel Bent Leg Calf Stretch, 2900000
Wall Bent Knee Calf Stretch, 2840000
Barbell Reverse Calf Raise, 422000
Safety Bar Reverse Calf Raise, 2310000
Cable Reverse Calf Raise, 2270000
Cable Single Leg Reverse Calf Raise, 2780000
Dumbbell Reverse Calf Raise, 844000
Dumbbell Single Leg Reverse Calf Raise, 713000
Lever 45° Reverse Calf Press (plate loaded), 16400000
Lever 45° Reverse Calf Raise (plate loaded), 2390000
Lever Reverse Calf Raise (plate loaded), 1310000
Lever Reverse Calf Raise (on v-squat machine, plate loaded), 766000
Lever Reverse Calf Extension (plate loaded), 6740000
Lever Seated Tibia Raise (plate loaded), 1600000
Lever Single Leg Seated Tibia Raise (plate loaded), 665000
Lever Standing Tibia Raise (plate loaded), 1840000
Lever Donkey Reverse Calf Raise, 2730000
Lever Reverse Calf Extension, 2690000
Lever Reverse Calf Raise, 2710000
Lever Seated Reverse Calf Press, 1790000
Sled 45° Reverse Calf Press, 3820000
Sled Single Leg 45° Reverse Calf Press, 823000
Sled 45° Reverse Calf Raise, 2620000
Sled 45° Reverse Calf Raise (plate loaded), 351000
Sled 45° Reverse Calf Raise (on hack press), 3330000
Sled Reverse Donkey Calf Raise (plate loaded), 753000
Sled Hack Reverse Calf Raise, 2570000
Sled Lying Reverse Calf Press, 3350000
Sled Lying Reverse Calf Press (plate loaded), 5590000
Sled Standing Reverse Calf Raise, 1840000
Sled Reverse Calf Raise (plate loaded), 796000
Sled Seated Reverse Calf Press, 1400000
Smith Reverse Calf Raise, 2190000
Reverse Calf Raise, 3130000
Single Leg Reverse Calf Raise, 2160000
Kneeling Shin Stretch, 759000
Lying Shin Stretch, 2070000
Seated Shin Stretch, 1260000
Standing Shin Stretch, 6540000
